BOTTLE,20150216PRINUNIVRMK
# 3/17/99 Initialized README file for WOCE leg A07 
# Data source: CCHDO 1/15/07 
# SHIP: L'Atlante 
# Cruise: 35A3CITHER1_1; WOCE A07 
# Region: 35W-11E; 6S-7N; zonal section on 4.5S 
# EXPOCODE: 35A319930102 
# DATES: 1/2/93 - 2/10/93 
# Chief Scientist - Alain Morliere 
# 119 stations with 32 8-liter bottle Rosette and wire casts 
# Hydro: Who - M. Arhan, H. Hercier; Status - final 
# 	Notes: Some problems with salt calibration (bottle), precision < 0.002,  
# 		but estimated uncertainty: 
# 		sta	stability 
# 		1-10	0.001 
# 		11-18	<0.003 
# 		19-119	0.001 
# Nuts/O2: Who - M. Arhan, H. Hercier; Status - final 
# 	Notes: 
# TCO2: Who - C. Oudot; Status - final 
# 	Notes: no NDP 
# TA: Who - C. Oudot; Status - final 
# 	Notes: no NDP 
# 	Data too noisy to use (R. Wanninkhof) 
# fCO2: Who - C. Oudot; Status - final  
# 	Notes: top 10m only 
# pH: Who - C. Oudot; Status - final 
# 	Notes: Revised data received from A.Velo 12/23/14 converted to 
# 		total scale at 25C 
# CFC: Who - c. Andrie; Status - final  
# 	Notes:    
# H-3/He-3: Who -  P. Jean-Baptiste; Status - final  
# 	Notes: All He-4 flagged 3/4 
# 	No errors for H3 or He3 
# Other: Chlorophyl A and phaeopigments 
EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,CHLORA,CHLORA_FLAG_W,PHAEO,PHAEO_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,THETA
  35A319930102,   A07,    31,  1,     28,2,19930110,   0, -4.5003,  -3.7520, 4429,    122.3,  13.6150,  35.3610,2,     90.2,2,     8.23,2,    23.43,2,     0.02,2,     1.52,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,  13.5976
  35A319930102,   A07,    31,  1,     27,2,19930110,   0, -4.5003,  -3.7520, 4429,    197.3,  11.8370,  35.1280,3,    106.0,2,     9.88,2,    24.56,2,     0.00,2,     1.59,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,  11.8115
  35A319930102,   A07,    31,  1,     26,2,19930110,   0, -4.5003,  -3.7520, 4429,    297.3,  10.1380,-999.0000,9,     90.2,3,    13.24,2,    29.35,2,     0.00,2,     1.86,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,-999.0000
  35A319930102,   A07,    31,  1,     25,2,19930110,   0, -4.5003,  -3.7520, 4429,    397.3,   8.7600,  34.7950,2,     69.6,2,    17.09,2,    34.32,2,     0.00,2,     2.17,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7171
  35A319930102,   A07,    31,  1,     24,2,19930110,   0, -4.5003,  -3.7520, 4429,    595.6,   5.8130,  34.5230,2,    134.9,2,    24.63,2,    33.99,2,     0.00,2,     2.26,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   5.7614
  35A319930102,   A07,    31,  1,     23,2,19930110,   0, -4.5003,  -3.7520, 4429,    796.5,   4.9330,  34.4900,2,    142.9,2,    29.87,2,    34.49,2,     0.00,2,     2.33,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   4.8682
  35A319930102,   A07,    31,  1,     22,2,19930110,   0, -4.5003,  -3.7520, 4429,    897.0,   4.5110,  34.5170,2,    145.3,2,    32.81,2,    34.53,2,     0.00,2,     2.35,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   4.4403
  35A319930102,   A07,    31,  1,     21,2,19930110,   0, -4.5003,  -3.7520, 4429,    996.6,   4.3230,  34.5710,2,    152.4,2,    33.47,2,    33.45,2,     0.00,2,     2.30,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   4.2450
  35A319930102,   A07,    31,  1,     20,2,19930110,   0, -4.5003,  -3.7520, 4429,   1197.2,   4.1800,  34.7280,2,    173.7,2,    30.41,2,    29.99,2,     0.01,2,     2.04,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   4.0856
  35A319930102,   A07,    31,  1,     19,2,19930110,   0, -4.5003,  -3.7520, 4429,   1197.6,   4.1760,  34.7300,2,    173.9,2,    30.47,2,    29.94,2,     0.01,2,     2.04,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   4.0816
  35A319930102,   A07,    31,  1,     18,2,19930110,   0, -4.5003,  -3.7520, 4429,   1397.7,   4.0970,  34.8700,2,    201.9,2,    25.29,2,    25.27,2,     0.00,2,     1.67,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   3.9852
  35A319930102,   A07,    31,  1,     17,2,19930110,   0, -4.5003,  -3.7520, 4429,   1597.6,   3.8740,-999.0000,9,    229.8,2,    22.18,2,    22.02,2,     0.00,2,     1.45,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,-999.0000
  35A319930102,   A07,    31,  1,     16,2,19930110,   0, -4.5003,  -3.7520, 4429,   1697.6,   3.7240,-999.0000,9,    240.7,2,    21.65,2,    20.84,2,     0.00,2,     1.37,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,-999.0000
  35A319930102,   A07,    31,  1,     15,2,19930110,   0, -4.5003,  -3.7520, 4429,   1797.4,   3.5690,  34.9520,2,    241.0,2,    23.73,2,    20.94,2,     0.00,2,     1.38,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   3.4269
  35A319930102,   A07,    31,  1,     14,2,19930110,   0, -4.5003,  -3.7520, 4429,   2097.9,   3.2230,-999.0000,9,    242.4,2,    28.84,2,    21.18,2,     0.00,2,     1.39,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,-999.0000
  35A319930102,   A07,    31,  1,     13,2,19930110,   0, -4.5003,  -3.7520, 4429,   2397.6,   2.9440,  34.9210,2,    240.6,2,    34.86,2,    21.72,2,     0.00,2,     1.43,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.7551
  35A319930102,   A07,    31,  1,     12,2,19930110,   0, -4.5003,  -3.7520, 4429,   2697.0,   2.7590,  34.9170,2,    240.6,2,    39.38,2,    22.23,2,     0.00,2,     1.46,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.5442
  35A319930102,   A07,    31,  1,     11,2,19930110,   0, -4.5003,  -3.7520, 4429,   2697.2,   2.7590,  34.9180,2,    240.7,2,    39.23,2,    21.99,2,     0.00,2,     1.46,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.5442
  35A319930102,   A07,    31,  1,     10,2,19930110,   0, -4.5003,  -3.7520, 4429,   2996.7,   2.5930,  34.9050,2,    240.0,2,    43.28,2,    22.42,2,     0.00,2,     1.47,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.3515
  35A319930102,   A07,    31,  1,      9,2,19930110,   0, -4.5003,  -3.7520, 4429,   3196.7,   2.5380,-999.0000,9,    239.2,2,    45.74,2,    22.69,2,     0.00,2,     1.48,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,-999.0000
  35A319930102,   A07,    31,  1,      8,2,19930110,   0, -4.5003,  -3.7520, 4429,   3396.1,   2.4850,  34.9010,2,    241.4,2,    46.20,2,    22.50,2,     0.00,2,     1.48,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.2042
  35A319930102,   A07,    31,  1,      7,2,19930110,   0, -4.5003,  -3.7520, 4429,   3597.5,   2.4330,  34.8950,2,    240.7,2,    47.77,2,    22.56,2,     0.00,2,     1.49,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.1317
  35A319930102,   A07,    31,  1,      6,2,19930110,   0, -4.5003,  -3.7520, 4429,   3795.8,   2.3970,  34.8910,2,    241.0,2,    49.24,2,    22.68,2,     0.00,2,     1.50,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.0747
  35A319930102,   A07,    31,  1,      5,2,19930110,   0, -4.5003,  -3.7520, 4429,   3895.4,   2.3810,-999.0000,9,    241.4,2,    49.95,2,    22.82,2,     0.00,2,     1.50,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,-999.0000
  35A319930102,   A07,    31,  1,      4,2,19930110,   0, -4.5003,  -3.7520, 4429,   3995.3,   2.3540,  34.8870,2,    243.4,2,    49.81,2,    22.65,2,     0.00,2,     1.49,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.0104
  35A319930102,   A07,    31,  1,      3,2,19930110,   0, -4.5003,  -3.7520, 4429,   4095.8,   2.3320,  34.8850,2,    244.2,2,    50.03,2,    22.64,2,     0.00,2,     1.50,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   1.9775
  35A319930102,   A07,    31,  1,      2,2,19930110,   0, -4.5003,  -3.7520, 4429,   4195.5,   2.2970,  34.8810,2,    244.7,2,    51.57,2,    23.10,2,     0.00,2,     1.50,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   1.9320
  35A319930102,   A07,    31,  1,      1,2,19930110,   0, -4.5003,  -3.7520, 4429,   4455.1,   2.2300,  34.8720,2,    245.8,2,    53.83,2,    22.91,2,     0.00,2,     1.51,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   1.8365
  35A319930102,   A07,    32,  1,     32,2,19930110,   0, -4.5002,  -4.3325, 4690,      1.5,  25.9510,  35.9680,2,    208.7,2,     2.13,2,     0.15,2,     0.00,2,     0.06,2,    1.886,2,    0.987,2,   2033.9,2,   2384.3,2,    401.7,2,   8.0779,2,    25.00,     0.07,2,     0.03,2, -999.000,9,-999.0000,9,  -999.00,9,  25.9507
  35A319930102,   A07,    32,  1,     31,2,19930110,   0, -4.5002,  -4.3325, 4690,     38.6,  25.4190,-999.0000,9,    210.0,2,     2.22,2,     0.19,2,     0.01,2,     0.08,2,    1.876,2,    0.984,2,   2033.3,2,   2343.0,2,   -999.0,9,-999.0000,2,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,-999.0000
  35A319930102,   A07,    32,  1,     30,2,19930110,   0, -4.5002,  -4.3325, 4690,     71.4,  17.5600,  35.7850,3,    114.0,2,     5.45,2,    16.00,2,     0.33,2,     1.09,2,    1.484,2,    0.765,2,   2168.5,2,   2368.9,2,   -999.0,9,   7.8191,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,  17.5479
  35A319930102,   A07,    32,  1,     29,2,19930110,   0, -4.5002,  -4.3325, 4690,    123.0,  13.5240,-999.0000,9,     93.7,2,     9.21,2,    23.57,2,     0.03,2,     1.53,2,    0.961,2,    0.489,2,   2214.8,2,   2355.4,2,   -999.0,9,-999.0000,2,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,-999.0000
  35A319930102,   A07,    32,  1,     28,4,19930110,   0, -4.5002,  -4.3325, 4690,    197.9,  11.5300,  34.8970,3,    240.9,3,    47.31,3,    22.29,3,     0.01,2,     1.51,3, -999.000,9, -999.000,9,   2224.4,2,   -999.0,4,   -999.0,9,-999.0000,3,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,  11.5049
  35A319930102,   A07,    32,  1,     27,2,19930110,   0, -4.5002,  -4.3325, 4690,    397.3,   8.6770,  34.7860,2,     70.8,2,    18.17,2,    34.87,2,     0.01,2,     2.19,2,    0.171,2,    0.100,2,   2256.7,2,   2346.5,2,   -999.0,9,   7.5711,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   8.6344
  35A319930102,   A07,    32,  1,     26,2,19930110,   0, -4.5002,  -4.3325, 4690,    597.0,   5.8090,  34.5200,2,    136.5,2,    25.35,2,    34.07,2,     0.01,2,     2.27,2,    0.144,2,    0.076,2,   2234.7,2,   2323.8,2,   -999.0,9,   7.5734,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   5.7573
  35A319930102,   A07,    32,  1,     25,2,19930110,   0, -4.5002,  -4.3325, 4690,    797.4,   4.9130,  34.4890,2,    142.4,2,    30.47,2,    34.96,2,     0.00,2,     2.36,2,    0.036,2,    0.021,2,   2247.3,2,   -999.0,4,   -999.0,9,-999.0000,4,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   4.8483
  35A319930102,   A07,    32,  1,     24,2,19930110,   0, -4.5002,  -4.3325, 4690,    997.9,   4.3170,  34.5720,2,    153.2,2,    34.20,2,    33.80,2,     0.00,2,     2.30,2,   -0.003,2,    0.003,2,   2243.7,2,   2333.2,2,   -999.0,9,   7.5730,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   4.2390
  35A319930102,   A07,    32,  1,     23,2,19930110,   0, -4.5002,  -4.3325, 4690,   1198.0,   4.2760,  34.7480,2,    175.7,2,    29.78,2,    29.41,2,     0.00,2,     2.01,2,   -0.002,2,   -0.002,2,   2213.6,2,   2329.2,2,   -999.0,9,   7.6395,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   4.1806
  35A319930102,   A07,    32,  1,     22,2,19930110,   0, -4.5002,  -4.3325, 4690,   1397.6,   4.1330,  34.8810,2,    205.3,2,    25.01,2,    25.00,2,     0.00,2,     1.70,2,    0.006,2,    0.006,2,   2202.7,2,   2332.1,2,   -999.0,9,   7.6721,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   4.0208
  35A319930102,   A07,    32,  1,     20,2,19930110,   0, -4.5002,  -4.3325, 4690,   1497.6,   4.1180,  34.9400,2,    223.6,2,    21.83,2,    22.71,2,     0.00,2,     1.51,2,    0.022,2,    0.017,2,   2204.1,3,   2345.4,3,   -999.0,9,   7.7038,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   3.9967
  35A319930102,   A07,    32,  1,     21,2,19930110,   0, -4.5002,  -4.3325, 4690,   1497.6,   4.1210,  34.9370,2,    223.1,2,    21.87,2,    22.79,2,     0.00,2,     1.52,2,    0.016,2,    0.008,2,   2188.6,2,   2331.0,2,   -999.0,9,   7.6990,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   3.9997
  35A319930102,   A07,    32,  1,     19,2,19930110,   0, -4.5002,  -4.3325, 4690,   1598.1,   3.9420,  34.9510,2,    233.0,2,    21.68,2,    21.57,2,     0.00,2,     1.46,2,    0.008,2,    0.009,2,   2179.4,2,   2324.1,2,   -999.0,9,   7.7087,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   3.8135
  35A319930102,   A07,    32,  1,     18,2,19930110,   0, -4.5002,  -4.3325, 4690,   1697.2,   3.8560,-999.0000,9,    236.9,2,    21.73,2,    21.12,2,     0.00,2,     1.43,2,    0.013,2,    0.007,2,   2182.1,2,   2333.2,2,   -999.0,9,-999.0000,2,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,-999.0000
  35A319930102,   A07,    32,  1,     17,2,19930110,   0, -4.5002,  -4.3325, 4690,   1797.5,   3.7420,  34.9580,2,    241.4,2,    22.35,2,    20.79,2,     0.00,2,     1.40,2,    0.006,2,    0.005,2,   2183.2,2,   2335.7,2,   -999.0,9,   7.7264,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   3.5975
  35A319930102,   A07,    32,  1,     16,2,19930110,   0, -4.5002,  -4.3325, 4690,   2097.3,   3.3110,-999.0000,9,    241.6,2,    28.43,2,    20.77,2,     0.00,2,     1.39,2,   -0.001,2,   -0.002,2,   2196.5,2,   2348.6,2,   -999.0,9,-999.0000,2,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,-999.0000
  35A319930102,   A07,    32,  1,     15,2,19930110,   0, -4.5002,  -4.3325, 4690,   2397.5,   2.9540,  34.9260,2,    241.4,2,    34.97,2,    21.26,2,     0.00,2,     1.44,2,   -0.003,2,   -0.002,2,   2204.9,2,   2355.9,2,   -999.0,9,   7.7212,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.7649
  35A319930102,   A07,    32,  1,     14,2,19930110,   0, -4.5002,  -4.3325, 4690,   2696.9,   2.7360,-999.0000,9,    240.3,2,    39.83,2,    21.66,2,     0.00,2,     1.46,2,    0.000,2,    0.000,2,   2213.3,2,   2366.0,2,   -999.0,9,-999.0000,2,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,-999.0000
  35A319930102,   A07,    32,  1,     12,2,19930110,   0, -4.5002,  -4.3325, 4690,   2997.9,   2.6490,  34.9090,2,    240.7,2,    42.45,2,    22.03,2,     0.00,2,     1.47,2,    0.007,3,   -0.003,2,   2224.2,2,   2376.5,2,   -999.0,9,   7.7188,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.4061
  35A319930102,   A07,    32,  1,     13,2,19930110,   0, -4.5002,  -4.3325, 4690,   2998.0,   2.6500,  34.9070,2,    240.6,2,    42.57,2,    21.95,2,     0.00,2,     1.47,2,   -0.005,2,   -0.004,2,   2208.4,3,   2358.6,3,   -999.0,9,   7.7216,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.4071
  35A319930102,   A07,    32,  1,     11,2,19930110,   0, -4.5002,  -4.3325, 4690,   3197.4,   2.5310,-999.0000,9,    240.3,2,    45.60,2,    22.31,2,     0.00,2,     1.49,2,    0.001,2,    0.001,2,   2210.3,3,   2362.3,3,   -999.0,9,-999.0000,2,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,-999.0000
  35A319930102,   A07,    32,  1,     10,2,19930110,   0, -4.5002,  -4.3325, 4690,   3397.6,   2.4720,  34.8980,2,    242.4,2,    46.82,2,    22.42,2,     0.00,2,     1.50,2,   -0.005,2,   -0.001,2,   2222.0,2,   2375.0,2,   -999.0,9,   7.7227,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.1913
  35A319930102,   A07,    32,  1,      9,2,19930110,   0, -4.5002,  -4.3325, 4690,   3595.7,   2.4420,  34.8950,2,    241.3,2,    47.58,2,    22.53,2,     0.00,2,     1.50,2,   -0.001,2,   -0.002,2,   2230.6,2,   2382.2,2,   -999.0,9,   7.7195,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.1406
  35A319930102,   A07,    32,  1,      8,2,19930110,   0, -4.5002,  -4.3325, 4690,   3797.5,   2.4080,  34.8900,2,    241.9,2,    48.67,2,    22.48,2,     0.00,2,     1.51,2,    0.000,2,    0.002,2,   2231.8,2,   2384.3,2,   -999.0,9,   7.7210,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.0852
  35A319930102,   A07,    32,  1,      7,2,19930110,   0, -4.5002,  -4.3325, 4690,   3895.5,   2.3850,-999.0000,9,    241.8,2,    49.25,2,    22.35,2,     0.00,2,     1.51,2,    0.003,2,    0.006,2,   2232.0,2,   2382.7,2,   -999.0,9,-999.0000,2,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,-999.0000
  35A319930102,   A07,    32,  1,      6,2,19930110,   0, -4.5002,  -4.3325, 4690,   3996.2,   2.3550,  34.8850,2,    242.9,2,    50.05,2,    22.69,2,     0.00,2,     1.51,2,   -0.001,2,    0.008,2,   2225.5,2,   2378.1,2,   -999.0,9,   7.7221,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   2.0112
  35A319930102,   A07,    32,  1,      5,2,19930110,   0, -4.5002,  -4.3325, 4690,   4094.9,   2.3260,-999.0000,9,    243.6,2,    50.83,2,    22.64,2,     0.00,2,     1.51,2, -999.000,9, -999.000,9,   2224.9,2,   2379.3,2,   -999.0,9,-999.0000,2,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,-999.0000
  35A319930102,   A07,    32,  1,      4,2,19930110,   0, -4.5002,  -4.3325, 4690,   4195.2,   2.3030,  34.8800,2,    244.3,2,    51.45,2,    22.73,2,     0.00,2,     1.52,2,    0.002,2,    0.006,2,   2213.6,3,   2365.2,3,   -999.0,9,   7.7204,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   1.9378
  35A319930102,   A07,    32,  1,      3,2,19930110,   0, -4.5002,  -4.3325, 4690,   4395.3,   2.2440,  34.8730,2,    245.3,2,    53.17,2,    22.84,2,     0.02,2,     1.53,2,    0.005,2,    0.013,3,   2229.8,2,   2384.4,2,   -999.0,9,   7.7251,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   1.8571
  35A319930102,   A07,    32,  1,      2,2,19930110,   0, -4.5002,  -4.3325, 4690,   4596.0,   2.2100,  34.8690,2,    245.5,2,    55.16,2,    23.22,2,     0.01,2,     1.54,2,    0.006,2,    0.008,2,   2231.1,2,   2381.2,2,   -999.0,9,   7.7146,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   1.8002
  35A319930102,   A07,    32,  1,      1,2,19930110,   0, -4.5002,  -4.3325, 4690,   4722.7,   2.2090,  34.8680,2,    245.4,2,    55.57,2,    23.01,2,     0.02,2,     1.54,2,    0.006,2,    0.004,2,   2234.0,2,   2388.3,2,   -999.0,9,   7.7247,2,    25.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,   1.7838
  35A319930102,   A07,    33,  1,     32,2,19930110,   0, -4.4998,  -4.9170, 4643,      0.9,  25.9010,  35.9430,2,    209.0,2,     2.14,2,     0.12,2,     0.01,2,     0.09,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,    400.9,2,-999.0000,9,  -999.00,     0.06,2,     0.12,2, -999.000,9,-999.0000,9,  -999.00,9,  25.9008
  35A319930102,   A07,    33,  1,     31,2,19930110,   0, -4.4998,  -4.9170, 4643,     27.8,  25.6240,  35.8870,2,    209.9,2,     2.16,2,     0.09,2,     0.01,2,     0.09,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,  25.6178
  35A319930102,   A07,    33,  1,     30,2,19930110,   0, -4.4998,  -4.9170, 4643,     48.4,  23.9470,  35.8750,3,    196.1,2,     2.73,2,     2.17,2,     0.15,2,     0.26,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,  23.9368
  35A319930102,   A07,    33,  1,     29,2,19930110,   0, -4.4998,  -4.9170, 4643,     72.4,  18.6390,  35.8200,2,    122.4,2,     5.39,2,    14.40,2,     0.53,2,     1.02,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,  18.6262
  35A319930102,   A07,    33,  1,     28,2,19930110,   0, -4.4998,  -4.9170, 4643,    122.0,  13.4660,-999.0000,9,     90.9,2,     9.63,2,    23.74,2,     0.02,2,     1.52,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9, -999.000,9,-999.0000,9,  -999.00,9,-999.0000
